record_id,site_id,material_category,week,opening_stock,closing_stock,stockout_flag,days_below_threshold,emergency_replenishment_flag
INV-SITE_09-GEN-20260126,SITE_09,General MRO,2026-01-26,78.89,98.51,0,0,0
INV-SITE_09-GEN-20260202,SITE_09,General MRO,2026-02-02,98.51,98.54,0,0,0
INV-SITE_09-GEN-20260209,SITE_09,General MRO,2026-02-09,98.54,79.79,0,0,0
INV-SITE_09-GEN-20260216,SITE_09,General MRO,2026-02-16,79.79,62.84,0,0,0
INV-SITE_09-GEN-20260223,SITE_09,General MRO,2026-02-23,62.84,71.8,0,0,0
INV-SITE_09-GEN-20260302,SITE_09,General MRO,2026-03-02,71.8,81.37,0,0,0
INV-SITE_09-GEN-20260309,SITE_09,General MRO,2026-03-09,81.37,47.34,0,3,0
INV-SITE_09-GEN-20260316,SITE_09,General MRO,2026-03-16,47.34,4.84,0,7,1
INV-SITE_09-GEN-20260323,SITE_09,General MRO,2026-03-23,39.07,4.13,1,7,1
INV-SITE_09-GEN-20260330,SITE_09,General MRO,2026-03-30,36.26,0.0,1,7,1
INV-SITE_10-EXP-20251103,SITE_10,Explosives,2025-11-03,159.0,174.24,0,0,0
INV-SITE_10-EXP-20251110,SITE_10,Explosives,2025-11-10,174.24,160.28,0,0,0
INV-SITE_10-EXP-20251117,SITE_10,Explosives,2025-11-17,160.28,134.41,0,0,0
INV-SITE_10-EXP-20251124,SITE_10,Explosives,2025-11-24,134.41,100.3,0,0,0
INV-SITE_10-EXP-20251201,SITE_10,Explosives,2025-12-01,100.3,105.68,0,0,0
INV-SITE_10-EXP-20251208,SITE_10,Explosives,2025-12-08,105.68,81.88,0,0,0
INV-SITE_10-EXP-20251215,SITE_10,Explosives,2025-12-15,81.88,99.42,0,0,0
INV-SITE_10-EXP-20251222,SITE_10,Explosives,2025-12-22,99.42,103.88,0,0,0
INV-SITE_10-EXP-20251229,SITE_10,Explosives,2025-12-29,103.88,96.97,0,0,0
INV-SITE_10-EXP-20260105,SITE_10,Explosives,2026-01-05,96.97,109.98,0,0,0
INV-SITE_10-EXP-20260112,SITE_10,Explosives,2026-01-12,109.98,63.44,0,0,0
INV-SITE_10-EXP-20260119,SITE_10,Explosives,2026-01-19,63.44,34.78,0,0,0
INV-SITE_10-EXP-20260126,SITE_10,Explosives,2026-01-26,34.78,0.74,1,7,1
INV-SITE_10-EXP-20260202,SITE_10,Explosives,2026-02-02,29.02,15.74,0,6,1
INV-SITE_10-EXP-20260209,SITE_10,Explosives,2026-02-09,41.99,15.5,0,7,0
INV-SITE_10-EXP-20260216,SITE_10,Explosives,2026-02-16,15.5,13.26,0,7,0
INV-SITE_10-EXP-20260223,SITE_10,Explosives,2026-02-23,15.0,0.0,1,7,1
INV-SITE_10-EXP-20260302,SITE_10,Explosives,2026-03-02,18.86,0.0,1,7,1
INV-SITE_10-EXP-20260309,SITE_10,Explosives,2026-03-09,21.33,0.0,1,7,1
INV-SITE_10-EXP-20260316,SITE_10,Explosives,2026-03-16,34.98,33.01,0,0,0
INV-SITE_10-EXP-20260323,SITE_10,Explosives,2026-03-23,33.01,33.31,0,0,0
INV-SITE_10-EXP-20260330,SITE_10,Explosives,2026-03-30,33.31,0.0,1,7,1
INV-SITE_10-DIE-20251103,SITE_10,Diesel,2025-11-03,207.0,219.14,0,0,0
INV-SITE_10-DIE-20251110,SITE_10,Diesel,2025-11-10,219.14,192.63,0,0,0
INV-SITE_10-DIE-20251117,SITE_10,Diesel,2025-11-17,192.63,142.44,0,0,0
INV-SITE_10-DIE-20251124,SITE_10,Diesel,2025-11-24,142.44,133.86,0,0,0
INV-SITE_10-DIE-20251201,SITE_10,Diesel,2025-12-01,133.86,124.5,0,0,0
INV-SITE_10-DIE-20251208,SITE_10,Diesel,2025-12-08,124.5,102.9,0,0,0
INV-SITE_10-DIE-20251215,SITE_10,Diesel,2025-12-15,102.9,73.96,0,0,0
INV-SITE_10-DIE-20251222,SITE_10,Diesel,2025-12-22,73.96,22.99,0,6,1
INV-SITE_10-DIE-20251229,SITE_10,Diesel,2025-12-29,49.86,29.75,0,4,1
INV-SITE_10-DIE-20260105,SITE_10,Diesel,2026-01-05,53.18,37.19,0,1,1
INV-SITE_10-DIE-20260112,SITE_10,Diesel,2026-01-12,58.99,42.14,0,0,0
INV-SITE_10-DIE-20260119,SITE_10,Diesel,2026-01-19,42.14,0.0,1,7,1
INV-SITE_10-DIE-20260126,SITE_10,Diesel,2026-01-26,28.34,39.82,0,1,1
INV-SITE_10-DIE-20260202,SITE_10,Diesel,2026-02-02,55.79,11.55,0,7,1
INV-SITE_10-DIE-20260209,SITE_10,Diesel,2026-02-09,24.45,0.0,1,7,1
INV-SITE_10-DIE-20260216,SITE_10,Diesel,2026-02-16,33.35,0.0,1,7,1
INV-SITE_10-DIE-20260223,SITE_10,Diesel,2026-02-23,33.01,40.89,0,1,0
INV-SITE_10-DIE-20260302,SITE_10,Diesel,2026-03-02,40.89,69.87,0,0,0
INV-SITE_10-DIE-20260309,SITE_10,Diesel,2026-03-09,69.87,73.51,0,0,0
INV-SITE_10-DIE-20260316,SITE_10,Diesel,2026-03-16,73.51,68.19,0,0,0
INV-SITE_10-DIE-20260323,SITE_10,Diesel,2026-03-23,68.19,10.63,0,7,1
INV-SITE_10-DIE-20260330,SITE_10,Diesel,2026-03-30,26.25,18.55,0,7,1
INV-SITE_10-GRI-20251103,SITE_10,Grinding Media,2025-11-03,211.0,195.24,0,0,0
INV-SITE_10-GRI-20251110,SITE_10,Grinding Media,2025-11-10,195.24,178.23,0,0,0
INV-SITE_10-GRI-20251117,SITE_10,Grinding Media,2025-11-17,178.23,159.58,0,0,0
INV-SITE_10-GRI-20251124,SITE_10,Grinding Media,2025-11-24,159.58,135.57,0,0,0
INV-SITE_10-GRI-20251201,SITE_10,Grinding Media,2025-12-01,135.57,147.43,0,0,0
INV-SITE_10-GRI-20251208,SITE_10,Grinding Media,2025-12-08,147.43,157.72,0,0,0
INV-SITE_10-GRI-20251215,SITE_10,Grinding Media,2025-12-15,157.72,152.73,0,0,0
INV-SITE_10-GRI-20251222,SITE_10,Grinding Media,2025-12-22,152.73,102.17,0,0,0
INV-SITE_10-GRI-20251229,SITE_10,Grinding Media,2025-12-29,102.17,76.2,0,0,0
INV-SITE_10-GRI-20260105,SITE_10,Grinding Media,2026-01-05,76.2,27.98,0,6,0
INV-SITE_10-GRI-20260112,SITE_10,Grinding Media,2026-01-12,27.98,0.0,1,7,1
INV-SITE_10-GRI-20260119,SITE_10,Grinding Media,2026-01-19,17.98,0.0,1,7,1
INV-SITE_10-GRI-20260126,SITE_10,Grinding Media,2026-01-26,15.0,0.89,0,7,1
INV-SITE_10-GRI-20260202,SITE_10,Grinding Media,2026-02-02,22.67,0.0,1,7,1
INV-SITE_10-GRI-20260209,SITE_10,Grinding Media,2026-02-09,35.43,23.55,0,7,0
INV-SITE_10-GRI-20260216,SITE_10,Grinding Media,2026-02-16,23.55,0.0,1,7,1
INV-SITE_10-GRI-20260223,SITE_10,Grinding Media,2026-02-23,36.39,0.0,1,7,1
INV-SITE_10-GRI-20260302,SITE_10,Grinding Media,2026-03-02,28.79,33.88,0,5,1
INV-SITE_10-GRI-20260309,SITE_10,Grinding Media,2026-03-09,59.32,20.17,0,7,1
INV-SITE_10-GRI-20260316,SITE_10,Grinding Media,2026-03-16,44.53,5.01,0,7,0
INV-SITE_10-GRI-20260323,SITE_10,Grinding Media,2026-03-23,15.0,6.82,0,7,1
INV-SITE_10-GRI-20260330,SITE_10,Grinding Media,2026-03-30,23.81,5.55,0,7,0
INV-SITE_10-DRI-20251103,SITE_10,Drill Consumables,2025-11-03,174.0,188.43,0,0,0
INV-SITE_10-DRI-20251110,SITE_10,Drill Consumables,2025-11-10,188.43,126.5,0,0,0
INV-SITE_10-DRI-20251117,SITE_10,Drill Consumables,2025-11-17,126.5,134.47,0,0,0
INV-SITE_10-DRI-20251124,SITE_10,Drill Consumables,2025-11-24,134.47,126.4,0,0,0
INV-SITE_10-DRI-20251201,SITE_10,Drill Consumables,2025-12-01,126.4,126.79,0,0,0
INV-SITE_10-DRI-20251208,SITE_10,Drill Consumables,2025-12-08,126.79,117.26,0,0,0
INV-SITE_10-DRI-20251215,SITE_10,Drill Consumables,2025-12-15,117.26,64.08,0,0,0
INV-SITE_10-DRI-20251222,SITE_10,Drill Consumables,2025-12-22,64.08,55.14,0,0,0
INV-SITE_10-DRI-20251229,SITE_10,Drill Consumables,2025-12-29,55.14,77.93,0,0,0
INV-SITE_10-DRI-20260105,SITE_10,Drill Consumables,2026-01-05,77.93,46.13,0,1,0
INV-SITE_10-DRI-20260112,SITE_10,Drill Consumables,2026-01-12,46.13,61.11,0,0,0
INV-SITE_10-DRI-20260119,SITE_10,Drill Consumables,2026-01-19,61.11,31.58,0,5,1
INV-SITE_10-DRI-20260126,SITE_10,Drill Consumables,2026-01-26,58.85,55.8,0,0,0
INV-SITE_10-DRI-20260202,SITE_10,Drill Consumables,2026-02-02,55.8,29.72,0,5,1
INV-SITE_10-DRI-20260209,SITE_10,Drill Consumables,2026-02-09,64.39,66.62,0,0,0
INV-SITE_10-DRI-20260216,SITE_10,Drill Consumables,2026-02-16,66.62,61.46,0,0,0
INV-SITE_10-DRI-20260223,SITE_10,Drill Consumables,2026-02-23,61.46,84.11,0,0,0
INV-SITE_10-DRI-20260302,SITE_10,Drill Consumables,2026-03-02,84.11,67.01,0,0,0
INV-SITE_10-DRI-20260309,SITE_10,Drill Consumables,2026-03-09,67.01,28.23,0,6,1
INV-SITE_10-DRI-20260316,SITE_10,Drill Consumables,2026-03-16,40.79,15.82,0,7,1
INV-SITE_10-DRI-20260323,SITE_10,Drill Consumables,2026-03-23,45.38,45.18,0,1,1
INV-SITE_10-DRI-20260330,SITE_10,Drill Consumables,2026-03-30,75.67,48.57,0,0,0
INV-SITE_10-TYR-20251103,SITE_10,Tyres,2025-11-03,210.0,198.93,0,0,0
INV-SITE_10-TYR-20251110,SITE_10,Tyres,2025-11-10,198.93,171.99,0,0,0
INV-SITE_10-TYR-20251117,SITE_10,Tyres,2025-11-17,171.99,172.83,0,0,0
INV-SITE_10-TYR-20251124,SITE_10,Tyres,2025-11-24,172.83,153.74,0,0,0
INV-SITE_10-TYR-20251201,SITE_10,Tyres,2025-12-01,153.74,164.62,0,0,0
INV-SITE_10-TYR-20251208,SITE_10,Tyres,2025-12-08,164.62,168.29,0,0,0
INV-SITE_10-TYR-20251215,SITE_10,Tyres,2025-12-15,168.29,160.4,0,0,0
INV-SITE_10-TYR-20251222,SITE_10,Tyres,2025-12-22,160.4,157.36,0,0,0
INV-SITE_10-TYR-20251229,SITE_10,Tyres,2025-12-29,157.36,152.12,0,0,0
INV-SITE_10-TYR-20260105,SITE_10,Tyres,2026-01-05,152.12,150.7,0,0,0
INV-SITE_10-TYR-20260112,SITE_10,Tyres,2026-01-12,150.7,111.97,0,0,0
INV-SITE_10-TYR-20260119,SITE_10,Tyres,2026-01-19,111.97,116.81,0,0,0
INV-SITE_10-TYR-20260126,SITE_10,Tyres,2026-01-26,116.81,103.87,0,0,0
INV-SITE_10-TYR-20260202,SITE_10,Tyres,2026-02-02,103.87,94.59,0,0,0
INV-SITE_10-TYR-20260209,SITE_10,Tyres,2026-02-09,94.59,76.69,0,0,0
INV-SITE_10-TYR-20260216,SITE_10,Tyres,2026-02-16,76.69,64.51,0,0,0
INV-SITE_10-TYR-20260223,SITE_10,Tyres,2026-02-23,64.51,63.12,0,0,0
INV-SITE_10-TYR-20260302,SITE_10,Tyres,2026-03-02,63.12,74.34,0,0,0
INV-SITE_10-TYR-20260309,SITE_10,Tyres,2026-03-09,74.34,58.66,0,0,0
INV-SITE_10-TYR-20260316,SITE_10,Tyres,2026-03-16,58.66,25.84,0,7,1
INV-SITE_10-TYR-20260323,SITE_10,Tyres,2026-03-23,53.53,13.11,0,7,1
INV-SITE_10-TYR-20260330,SITE_10,Tyres,2026-03-30,44.62,23.09,0,7,1
INV-SITE_10-SAF-20251103,SITE_10,Safety PPE,2025-11-03,133.0,138.43,0,0,0
INV-SITE_10-SAF-20251110,SITE_10,Safety PPE,2025-11-10,138.43,125.13,0,0,0
INV-SITE_10-SAF-20251117,SITE_10,Safety PPE,2025-11-17,125.13,153.28,0,0,0
INV-SITE_10-SAF-20251124,SITE_10,Safety PPE,2025-11-24,153.28,127.79,0,0,0
INV-SITE_10-SAF-20251201,SITE_10,Safety PPE,2025-12-01,127.79,121.41,0,0,0
INV-SITE_10-SAF-20251208,SITE_10,Safety PPE,2025-12-08,121.41,141.79,0,0,0
INV-SITE_10-SAF-20251215,SITE_10,Safety PPE,2025-12-15,141.79,114.55,0,0,0
INV-SITE_10-SAF-20251222,SITE_10,Safety PPE,2025-12-22,114.55,110.28,0,0,0
INV-SITE_10-SAF-20251229,SITE_10,Safety PPE,2025-12-29,110.28,128.66,0,0,0
INV-SITE_10-SAF-20260105,SITE_10,Safety PPE,2026-01-05,128.66,120.35,0,0,0
INV-SITE_10-SAF-20260112,SITE_10,Safety PPE,2026-01-12,120.35,106.47,0,0,0
INV-SITE_10-SAF-20260119,SITE_10,Safety PPE,2026-01-19,106.47,88.68,0,0,0
INV-SITE_10-SAF-20260126,SITE_10,Safety PPE,2026-01-26,88.68,96.96,0,0,0
INV-SITE_10-SAF-20260202,SITE_10,Safety PPE,2026-02-02,96.96,90.4,0,0,0
INV-SITE_10-SAF-20260209,SITE_10,Safety PPE,2026-02-09,90.4,62.59,0,0,0
INV-SITE_10-SAF-20260216,SITE_10,Safety PPE,2026-02-16,62.59,51.27,0,0,0
INV-SITE_10-SAF-20260223,SITE_10,Safety PPE,2026-02-23,51.27,57.84,0,0,0
INV-SITE_10-SAF-20260302,SITE_10,Safety PPE,2026-03-02,57.84,5.31,0,7,0
INV-SITE_10-SAF-20260309,SITE_10,Safety PPE,2026-03-09,15.0,0.0,1,7,1
INV-SITE_10-SAF-20260316,SITE_10,Safety PPE,2026-03-16,29.8,27.44,0,6,1
INV-SITE_10-SAF-20260323,SITE_10,Safety PPE,2026-03-23,54.66,14.07,0,7,0
INV-SITE_10-SAF-20260330,SITE_10,Safety PPE,2026-03-30,15.0,8.88,0,7,0
INV-SITE_10-REA-20251103,SITE_10,Reagents,2025-11-03,196.0,167.03,0,0,0
INV-SITE_10-REA-20251110,SITE_10,Reagents,2025-11-10,167.03,171.0,0,0,0
INV-SITE_10-REA-20251117,SITE_10,Reagents,2025-11-17,171.0,150.3,0,0,0
INV-SITE_10-REA-20251124,SITE_10,Reagents,2025-11-24,150.3,162.71,0,0,0
INV-SITE_10-REA-20251201,SITE_10,Reagents,2025-12-01,162.71,157.17,0,0,0
INV-SITE_10-REA-20251208,SITE_10,Reagents,2025-12-08,157.17,129.28,0,0,0
INV-SITE_10-REA-20251215,SITE_10,Reagents,2025-12-15,129.28,123.89,0,0,0
INV-SITE_10-REA-20251222,SITE_10,Reagents,2025-12-22,123.89,99.56,0,0,0
INV-SITE_10-REA-20251229,SITE_10,Reagents,2025-12-29,99.56,68.81,0,0,0
INV-SITE_10-REA-20260105,SITE_10,Reagents,2026-01-05,68.81,60.8,0,0,0
INV-SITE_10-REA-20260112,SITE_10,Reagents,2026-01-12,60.8,71.37,0,0,0
INV-SITE_10-REA-20260119,SITE_10,Reagents,2026-01-19,71.37,60.73,0,0,0
INV-SITE_10-REA-20260126,SITE_10,Reagents,2026-01-26,60.73,66.84,0,0,0
INV-SITE_10-REA-20260202,SITE_10,Reagents,2026-02-02,66.84,95.76,0,0,0
INV-SITE_10-REA-20260209,SITE_10,Reagents,2026-02-09,95.76,86.87,0,0,0
INV-SITE_10-REA-20260216,SITE_10,Reagents,2026-02-16,86.87,55.84,0,0,0
INV-SITE_10-REA-20260223,SITE_10,Reagents,2026-02-23,55.84,21.53,0,4,1
INV-SITE_10-REA-20260302,SITE_10,Reagents,2026-03-02,58.71,88.69,0,0,0
INV-SITE_10-REA-20260309,SITE_10,Reagents,2026-03-09,88.69,59.74,0,0,0
INV-SITE_10-REA-20260316,SITE_10,Reagents,2026-03-16,59.74,46.13,0,0,0
INV-SITE_10-REA-20260323,SITE_10,Reagents,2026-03-23,46.13,41.95,0,0,0
INV-SITE_10-REA-20260330,SITE_10,Reagents,2026-03-30,41.95,27.49,0,2,1
INV-SITE_10-ELE-20251103,SITE_10,Electrical Spares,2025-11-03,127.0,146.34,0,0,0
INV-SITE_10-ELE-20251110,SITE_10,Electrical Spares,2025-11-10,146.34,183.2,0,0,0
INV-SITE_10-ELE-20251117,SITE_10,Electrical Spares,2025-11-17,183.2,166.02,0,0,0
INV-SITE_10-ELE-20251124,SITE_10,Electrical Spares,2025-11-24,166.02,129.79,0,0,0
INV-SITE_10-ELE-20251201,SITE_10,Electrical Spares,2025-12-01,129.79,147.78,0,0,0
INV-SITE_10-ELE-20251208,SITE_10,Electrical Spares,2025-12-08,147.78,124.61,0,0,0
INV-SITE_10-ELE-20251215,SITE_10,Electrical Spares,2025-12-15,124.61,110.04,0,0,0
INV-SITE_10-ELE-20251222,SITE_10,Electrical Spares,2025-12-22,110.04,81.78,0,0,0
INV-SITE_10-ELE-20251229,SITE_10,Electrical Spares,2025-12-29,81.78,16.15,0,7,0
INV-SITE_10-ELE-20260105,SITE_10,Electrical Spares,2026-01-05,16.15,0.0,1,7,1
INV-SITE_10-ELE-20260112,SITE_10,Electrical Spares,2026-01-12,26.49,31.29,0,6,1
INV-SITE_10-ELE-20260119,SITE_10,Electrical Spares,2026-01-19,46.36,15.52,0,7,0
INV-SITE_10-ELE-20260126,SITE_10,Electrical Spares,2026-01-26,15.52,0.0,1,7,1
INV-SITE_10-ELE-20260202,SITE_10,Electrical Spares,2026-02-02,20.27,13.25,0,7,0
INV-SITE_10-ELE-20260209,SITE_10,Electrical Spares,2026-02-09,15.0,0.0,1,7,1
INV-SITE_10-ELE-20260216,SITE_10,Electrical Spares,2026-02-16,26.68,25.53,0,7,0
INV-SITE_10-ELE-20260223,SITE_10,Electrical Spares,2026-02-23,25.53,28.61,0,7,0
INV-SITE_10-ELE-20260302,SITE_10,Electrical Spares,2026-03-02,28.61,44.62,0,3,1
INV-SITE_10-ELE-20260309,SITE_10,Electrical Spares,2026-03-09,77.44,58.41,0,0,0
INV-SITE_10-ELE-20260316,SITE_10,Electrical Spares,2026-03-16,58.41,63.72,0,0,0
INV-SITE_10-ELE-20260323,SITE_10,Electrical Spares,2026-03-23,63.72,76.78,0,0,0
INV-SITE_10-ELE-20260330,SITE_10,Electrical Spares,2026-03-30,76.78,15.82,0,7,1
INV-SITE_10-CON-20251103,SITE_10,Conveyor Parts,2025-11-03,168.0,158.66,0,0,0
INV-SITE_10-CON-20251110,SITE_10,Conveyor Parts,2025-11-10,158.66,140.13,0,0,0
INV-SITE_10-CON-20251117,SITE_10,Conveyor Parts,2025-11-17,140.13,121.5,0,0,0
INV-SITE_10-CON-20251124,SITE_10,Conveyor Parts,2025-11-24,121.5,125.59,0,0,0
INV-SITE_10-CON-20251201,SITE_10,Conveyor Parts,2025-12-01,125.59,119.4,0,0,0
INV-SITE_10-CON-20251208,SITE_10,Conveyor Parts,2025-12-08,119.4,89.36,0,0,0
INV-SITE_10-CON-20251215,SITE_10,Conveyor Parts,2025-12-15,89.36,108.25,0,0,0
INV-SITE_10-CON-20251222,SITE_10,Conveyor Parts,2025-12-22,108.25,75.43,0,0,0
INV-SITE_10-CON-20251229,SITE_10,Conveyor Parts,2025-12-29,75.43,72.06,0,0,0
INV-SITE_10-CON-20260105,SITE_10,Conveyor Parts,2026-01-05,72.06,53.42,0,0,0
INV-SITE_10-CON-20260112,SITE_10,Conveyor Parts,2026-01-12,53.42,20.37,0,6,1
INV-SITE_10-CON-20260119,SITE_10,Conveyor Parts,2026-01-19,50.41,12.14,0,7,1
INV-SITE_10-CON-20260126,SITE_10,Conveyor Parts,2026-01-26,26.01,3.82,0,7,1
INV-SITE_10-CON-20260202,SITE_10,Conveyor Parts,2026-02-02,24.53,19.73,0,6,1
INV-SITE_10-CON-20260209,SITE_10,Conveyor Parts,2026-02-09,37.84,7.03,0,7,1
INV-SITE_10-CON-20260216,SITE_10,Conveyor Parts,2026-02-16,20.03,38.27,0,0,0
INV-SITE_10-CON-20260223,SITE_10,Conveyor Parts,2026-02-23,38.27,14.03,0,7,1
INV-SITE_10-CON-20260302,SITE_10,Conveyor Parts,2026-03-02,29.53,43.14,0,0,0
INV-SITE_10-CON-20260309,SITE_10,Conveyor Parts,2026-03-09,43.14,60.41,0,0,0
INV-SITE_10-CON-20260316,SITE_10,Conveyor Parts,2026-03-16,60.41,55.1,0,0,0
INV-SITE_10-CON-20260323,SITE_10,Conveyor Parts,2026-03-23,55.1,28.68,0,2,0
INV-SITE_10-CON-20260330,SITE_10,Conveyor Parts,2026-03-30,28.68,7.56,0,7,1
INV-SITE_10-GEN-20251103,SITE_10,General MRO,2025-11-03,174.0,193.1,0,0,0
INV-SITE_10-GEN-20251110,SITE_10,General MRO,2025-11-10,193.1,167.81,0,0,0
INV-SITE_10-GEN-20251117,SITE_10,General MRO,2025-11-17,167.81,156.43,0,0,0
INV-SITE_10-GEN-20251124,SITE_10,General MRO,2025-11-24,156.43,140.4,0,0,0
INV-SITE_10-GEN-20251201,SITE_10,General MRO,2025-12-01,140.4,143.53,0,0,0
INV-SITE_10-GEN-20251208,SITE_10,General MRO,2025-12-08,143.53,132.14,0,0,0
INV-SITE_10-GEN-20251215,SITE_10,General MRO,2025-12-15,132.14,128.17,0,0,0
INV-SITE_10-GEN-20251222,SITE_10,General MRO,2025-12-22,128.17,103.35,0,0,0
INV-SITE_10-GEN-20251229,SITE_10,General MRO,2025-12-29,103.35,124.45,0,0,0
INV-SITE_10-GEN-20260105,SITE_10,General MRO,2026-01-05,124.45,146.2,0,0,0
INV-SITE_10-GEN-20260112,SITE_10,General MRO,2026-01-12,146.2,161.83,0,0,0
INV-SITE_10-GEN-20260119,SITE_10,General MRO,2026-01-19,161.83,156.09,0,0,0
INV-SITE_10-GEN-20260126,SITE_10,General MRO,2026-01-26,156.09,183.56,0,0,0
INV-SITE_10-GEN-20260202,SITE_10,General MRO,2026-02-02,183.56,150.08,0,0,0
INV-SITE_10-GEN-20260209,SITE_10,General MRO,2026-02-09,150.08,100.01,0,0,0
INV-SITE_10-GEN-20260216,SITE_10,General MRO,2026-02-16,100.01,114.59,0,0,0
INV-SITE_10-GEN-20260223,SITE_10,General MRO,2026-02-23,114.59,131.01,0,0,0
INV-SITE_10-GEN-20260302,SITE_10,General MRO,2026-03-02,131.01,122.5,0,0,0
INV-SITE_10-GEN-20260309,SITE_10,General MRO,2026-03-09,122.5,110.99,0,0,0
INV-SITE_10-GEN-20260316,SITE_10,General MRO,2026-03-16,110.99,119.38,0,0,0
INV-SITE_10-GEN-20260323,SITE_10,General MRO,2026-03-23,119.38,119.72,0,0,0
INV-SITE_10-GEN-20260330,SITE_10,General MRO,2026-03-30,119.72,99.04,0,0,0
INV-SITE_11-EXP-20251103,SITE_11,Explosives,2025-11-03,179.0,177.21,0,0,0
INV-SITE_11-EXP-20251110,SITE_11,Explosives,2025-11-10,177.21,156.29,0,0,0
INV-SITE_11-EXP-20251117,SITE_11,Explosives,2025-11-17,156.29,144.22,0,0,0
INV-SITE_11-EXP-20251124,SITE_11,Explosives,2025-11-24,144.22,171.5,0,0,0
INV-SITE_11-EXP-20251201,SITE_11,Explosives,2025-12-01,171.5,170.7,0,0,0
INV-SITE_11-EXP-20251208,SITE_11,Explosives,2025-12-08,170.7,156.66,0,0,0
INV-SITE_11-EXP-20251215,SITE_11,Explosives,2025-12-15,156.66,121.06,0,0,0
INV-SITE_11-EXP-20251222,SITE_11,Explosives,2025-12-22,121.06,149.23,0,0,0
INV-SITE_11-EXP-20251229,SITE_11,Explosives,2025-12-29,149.23,120.84,0,0,0
INV-SITE_11-EXP-20260105,SITE_11,Explosives,2026-01-05,120.84,107.66,0,0,0
INV-SITE_11-EXP-20260112,SITE_11,Explosives,2026-01-12,107.66,90.7,0,0,0
INV-SITE_11-EXP-20260119,SITE_11,Explosives,2026-01-19,90.7,78.67,0,0,0
INV-SITE_11-EXP-20260126,SITE_11,Explosives,2026-01-26,78.67,29.08,0,6,1
INV-SITE_11-EXP-20260202,SITE_11,Explosives,2026-02-02,42.83,5.75,0,7,0
INV-SITE_11-EXP-20260209,SITE_11,Explosives,2026-02-09,15.0,7.52,0,7,0
INV-SITE_11-EXP-20260216,SITE_11,Explosives,2026-02-16,15.0,11.05,0,7,1
INV-SITE_11-EXP-20260223,SITE_11,Explosives,2026-02-23,36.78,59.98,0,0,0
INV-SITE_11-EXP-20260302,SITE_11,Explosives,2026-03-02,59.98,80.64,0,0,0
INV-SITE_11-EXP-20260309,SITE_11,Explosives,2026-03-09,80.64,75.57,0,0,0
INV-SITE_11-EXP-20260316,SITE_11,Explosives,2026-03-16,75.57,55.84,0,0,0
INV-SITE_11-EXP-20260323,SITE_11,Explosives,2026-03-23,55.84,46.84,0,1,1
INV-SITE_11-EXP-20260330,SITE_11,Explosives,2026-03-30,67.61,37.58,0,4,1
INV-SITE_11-DIE-20251103,SITE_11,Diesel,2025-11-03,138.0,97.68,0,0,0
INV-SITE_11-DIE-20251110,SITE_11,Diesel,2025-11-10,97.68,60.51,0,0,0
INV-SITE_11-DIE-20251117,SITE_11,Diesel,2025-11-17,60.51,45.14,0,0,0
INV-SITE_11-DIE-20251124,SITE_11,Diesel,2025-11-24,45.14,39.87,0,1,1
INV-SITE_11-DIE-20251201,SITE_11,Diesel,2025-12-01,72.07,79.89,0,0,0
INV-SITE_11-DIE-20251208,SITE_11,Diesel,2025-12-08,79.89,87.56,0,0,0
INV-SITE_11-DIE-20251215,SITE_11,Diesel,2025-12-15,87.56,65.3,0,0,0
INV-SITE_11-DIE-20251222,SITE_11,Diesel,2025-12-22,65.3,52.4,0,0,0
INV-SITE_11-DIE-20251229,SITE_11,Diesel,2025-12-29,52.4,57.45,0,0,0
INV-SITE_11-DIE-20260105,SITE_11,Diesel,2026-01-05,57.45,46.09,0,0,0
INV-SITE_11-DIE-20260112,SITE_11,Diesel,2026-01-12,46.09,43.91,0,0,0
INV-SITE_11-DIE-20260119,SITE_11,Diesel,2026-01-19,43.91,5.29,0,7,1
INV-SITE_11-DIE-20260126,SITE_11,Diesel,2026-01-26,20.27,0.0,1,7,1
INV-SITE_11-DIE-20260202,SITE_11,Diesel,2026-02-02,35.97,14.45,0,7,1
INV-SITE_11-DIE-20260209,SITE_11,Diesel,2026-02-09,41.41,0.0,1,7,1
INV-SITE_11-DIE-20260216,SITE_11,Diesel,2026-02-16,33.21,0.0,1,7,1
INV-SITE_11-DIE-20260223,SITE_11,Diesel,2026-02-23,32.07,13.33,0,7,1
INV-SITE_11-DIE-20260302,SITE_11,Diesel,2026-03-02,38.97,5.6,0,7,1
INV-SITE_11-DIE-20260309,SITE_11,Diesel,2026-03-09,40.43,34.25,0,2,0
INV-SITE_11-DIE-20260316,SITE_11,Diesel,2026-03-16,34.25,41.22,0,0,0
INV-SITE_11-DIE-20260323,SITE_11,Diesel,2026-03-23,41.22,0.0,1,7,1
INV-SITE_11-DIE-20260330,SITE_11,Diesel,2026-03-30,30.75,1.72,0,7,1
INV-SITE_11-GRI-20251103,SITE_11,Grinding Media,2025-11-03,127.0,146.15,0,0,0
INV-SITE_11-GRI-20251110,SITE_11,Grinding Media,2025-11-10,146.15,91.45,0,0,0
INV-SITE_11-GRI-20251117,SITE_11,Grinding Media,2025-11-17,91.45,35.99,0,2,1
INV-SITE_11-GRI-20251124,SITE_11,Grinding Media,2025-11-24,71.6,30.3,0,4,0
INV-SITE_11-GRI-20251201,SITE_11,Grinding Media,2025-12-01,30.3,62.15,0,0,0
